variety_id,variety_slug,category,companion_name,relationship,reason
2147,mayapple,native-wildflower,Violets,beneficial,Low-growing companion that doesn't compete for the same soil layer
2147,mayapple,native-wildflower,Black Walnut,harmful,Produces juglone which is toxic to mayapple and inhibits growth
2147,mayapple,native-wildflower,Mint,harmful,Aggressive spreader that can outcompete mayapple's slower rhizome expansion
2147,mayapple,native-wildflower,Ajuga,harmful,Forms dense mat that prevents mayapple shoots from emerging in spring
2148,foamflower,native-wildflower,Wild Ginger,beneficial,"Similar shade and moisture requirements, complementary groundcover growth habits"
2148,foamflower,native-wildflower,Coral Bells,beneficial,"Compatible growing conditions, attractive foliage contrast, both thrive in partial shade"
2148,foamflower,native-wildflower,Astilbe,beneficial,"Shares preference for moist, well-drained soil and partial shade conditions"
2148,foamflower,native-wildflower,Hosta,beneficial,Creates attractive texture contrast while sharing similar shade and moisture needs
2148,foamflower,native-wildflower,Ferns,beneficial,Natural woodland companions with compatible light and water requirements
2148,foamflower,native-wildflower,Wild Columbine,beneficial,Native woodland companion that attracts beneficial pollinators
2148,foamflower,native-wildflower,Lungwort,beneficial,"Similar blooming time and shade tolerance, provides complementary flower colors"
2148,foamflower,native-wildflower,Bleeding Heart,beneficial,"Thrives in same moist, shaded conditions and provides vertical interest"
2148,foamflower,native-wildflower,Black Walnut,harmful,Produces juglone toxin that inhibits growth of many understory plants
2148,foamflower,native-wildflower,Mint,harmful,Aggressive spreading nature can overwhelm delicate foamflower colonies
2148,foamflower,native-wildflower,Dry Climate Sedums,harmful,Opposite water and soil requirements can stress foamflower
2149,dutchman-s-breeches,native-wildflower,Trout Lily,beneficial,"Similar spring ephemeral lifecycle and shade tolerance, creates natural woodland carpet"
2149,dutchman-s-breeches,native-wildflower,Wild Ginger,beneficial,"Provides ground cover after Dutchman's Breeches dies back, similar soil and moisture needs"
2149,dutchman-s-breeches,native-wildflower,Bloodroot,beneficial,"Complementary spring blooming schedule and shared preference for rich, moist woodland soil"
2149,dutchman-s-breeches,native-wildflower,Virginia Bluebells,beneficial,"Sequential blooming extends spring color, both prefer partial shade and moist conditions"
2149,dutchman-s-breeches,native-wildflower,Mayapple,beneficial,"Emerges later to fill space as Dutchman's Breeches goes dormant, similar habitat requirements"
2149,dutchman-s-breeches,native-wildflower,Wild Leek,beneficial,Natural pest deterrent properties and compatible spring growth cycle
2149,dutchman-s-breeches,native-wildflower,Ferns,beneficial,"Provide summer foliage after spring ephemerals die back, prefer same shaded woodland conditions"
2149,dutchman-s-breeches,native-wildflower,Jack-in-the-Pulpit,beneficial,"Thrives in same rich, moist woodland soil and provides structure after companions go dormant"
2149,dutchman-s-breeches,native-wildflower,Mint,harmful,Aggressive spreading nature can overwhelm delicate spring ephemeral roots and bulbs
2149,dutchman-s-breeches,native-wildflower,Black Walnut,harmful,Produces juglone which is toxic to many woodland wildflowers including Dutchman's Breeches
2149,dutchman-s-breeches,native-wildflower,Pachysandra,harmful,Dense mat-forming growth prevents natural seed dispersal and competes aggressively for nutrients
2150,fringed-bleeding-heart,native-wildflower,Wild Ginger,beneficial,"Shares similar shade and moisture requirements, creates complementary groundcover"
2150,fringed-bleeding-heart,native-wildflower,Trillium,beneficial,"Both prefer rich, moist woodland conditions and bloom in early spring"
2150,fringed-bleeding-heart,native-wildflower,Coral Bells,beneficial,Compatible shade perennial that provides contrasting foliage texture and color
2150,fringed-bleeding-heart,native-wildflower,Astilbe,beneficial,"Thrives in similar moist, shaded conditions and extends bloom season"
2150,fringed-bleeding-heart,native-wildflower,Hosta,beneficial,Complementary shade plant that provides bold foliage contrast after bleeding heart goes dormant
2150,fringed-bleeding-heart,native-wildflower,Ferns,beneficial,"Fill space after bleeding heart dies back, share preference for moist shade"
2150,fringed-bleeding-heart,native-wildflower,Wild Columbine,beneficial,Native woodland plant with similar cultural requirements and spring bloom time
2150,fringed-bleeding-heart,native-wildflower,Jacob's Ladder,beneficial,"Compatible moisture and light needs, provides blue flowers to complement pink blooms"
2150,fringed-bleeding-heart,native-wildflower,Black Walnut,harmful,Produces juglone which is toxic to bleeding heart and most understory plants
2150,fringed-bleeding-heart,native-wildflower,Crown Imperial,harmful,Aggressive bulb that can outcompete delicate bleeding heart roots
2150,fringed-bleeding-heart,native-wildflower,Mint,harmful,Invasive spreading habit can overwhelm and crowd out bleeding heart plants
2151,white-turtlehead,native-wildflower,Cardinal Flower,beneficial,Shares similar moisture requirements and attracts hummingbirds alongside turtlehead
2151,white-turtlehead,native-wildflower,Blue Lobelia,beneficial,Thrives in same wet conditions and provides complementary blue color
2151,white-turtlehead,native-wildflower,Astilbe,beneficial,"Enjoys similar shade and moist soil conditions, adds feathery texture contrast"
2151,white-turtlehead,native-wildflower,Jewelweed,beneficial,"Natural companion in wet areas, attracts beneficial pollinators"
2151,white-turtlehead,native-wildflower,Wild Ginger,beneficial,Provides ground cover in shade while sharing moisture preferences
2151,white-turtlehead,native-wildflower,Ferns,beneficial,Create natural woodland understory environment that turtlehead prefers
2151,white-turtlehead,native-wildflower,Monarda,beneficial,Attracts same pollinators and tolerates moist conditions
2151,white-turtlehead,native-wildflower,Hosta,beneficial,"Shares shade and moisture requirements, provides broad leaf contrast"
2151,white-turtlehead,native-wildflower,Black Walnut,harmful,Produces juglone which inhibits growth of most native wildflowers
2151,white-turtlehead,native-wildflower,Lamb's Ear,harmful,Requires dry conditions opposite to turtlehead's moisture needs
2151,white-turtlehead,native-wildflower,Lavender,harmful,"Prefers dry, well-drained soil incompatible with turtlehead's wet habitat"
2152,pink-turtlehead,native-wildflower,Cardinal Flower,beneficial,Shares similar moist soil requirements and attracts complementary pollinators like hummingbirds
2152,pink-turtlehead,native-wildflower,Astilbe,beneficial,"Thrives in same partial shade and moist conditions, provides contrasting foliage texture"
2152,pink-turtlehead,native-wildflower,Hosta,beneficial,"Compatible shade tolerance and moisture needs, offers broad leaves that complement turtlehead's narrow foliage"
2152,pink-turtlehead,native-wildflower,Wild Bergamot,beneficial,Attracts beneficial insects that help with pest control and shares similar native habitat preferences
2152,pink-turtlehead,native-wildflower,Joe Pye Weed,beneficial,"Both prefer wet meadow conditions and bloom in late summer, creating extended pollinator habitat"
2152,pink-turtlehead,native-wildflower,Ferns,beneficial,Complement the woodland edge habitat and help retain soil moisture through their canopy
2152,pink-turtlehead,native-wildflower,Wild Ginger,beneficial,"Serves as living ground cover, retaining moisture and suppressing weeds in shared shade conditions"
2152,pink-turtlehead,native-wildflower,Swamp Milkweed,beneficial,Tolerates similar wet soil conditions and attracts butterflies that also visit turtlehead
2152,pink-turtlehead,native-wildflower,Black Walnut,harmful,Produces juglone toxin that inhibits growth of many native plants including turtlehead
2152,pink-turtlehead,native-wildflower,Crown Vetch,harmful,Aggressive spreader that can outcompete and smother native wildflowers
2152,pink-turtlehead,native-wildflower,Purple Loosestrife,harmful,Invasive wetland plant that dominates moisture-rich areas and crowds out native species
2153,red-turtlehead,native-wildflower,Wild Ginger,beneficial,"Thrives in similar moist, shaded conditions and provides complementary groundcover"
2153,red-turtlehead,native-wildflower,Astilbe,beneficial,"Shares preference for moist soil and partial shade, creates layered garden texture"
2153,red-turtlehead,native-wildflower,Cardinal Flower,beneficial,Both attract hummingbirds and prefer wet to moist soils in similar habitats
2153,red-turtlehead,native-wildflower,Monkey Flower,beneficial,Compatible moisture requirements and both support native pollinators
2153,red-turtlehead,native-wildflower,Great Blue Lobelia,beneficial,Similar wetland habitat preferences and complementary blue-purple flower colors
2153,red-turtlehead,native-wildflower,Jewelweed,beneficial,Naturally occurs in same moist woodland edges and stream banks
2153,red-turtlehead,native-wildflower,Ferns,beneficial,"Create ideal understory companions in moist, shaded native plant gardens"
2153,red-turtlehead,native-wildflower,Wild Columbine,beneficial,Both are native woodland plants that attract similar beneficial insects
2153,red-turtlehead,native-wildflower,Black Walnut,harmful,Produces juglone which is toxic to many plants including most wildflowers
2153,red-turtlehead,native-wildflower,Mint,harmful,Aggressive spreading habit can overwhelm and outcompete native wildflowers
2153,red-turtlehead,native-wildflower,Eucalyptus,harmful,Allelopathic properties inhibit growth of native plants and alter soil chemistry
2154,wild-geranium,native-wildflower,Wild Columbine,beneficial,"Shares similar shade tolerance and soil preferences, creates natural woodland garden aesthetic"
2154,wild-geranium,native-wildflower,Bloodroot,beneficial,Both are spring ephemerals with complementary bloom times and similar moisture requirements
2154,wild-geranium,native-wildflower,Wild Ginger,beneficial,"Provides ground cover and shares preference for moist, humus-rich woodland soils"
2154,wild-geranium,native-wildflower,Trillium,beneficial,Compatible shade-loving native with similar soil and moisture needs
2154,wild-geranium,native-wildflower,Mayapple,beneficial,Creates beneficial understory canopy and thrives in same woodland conditions
2154,wild-geranium,native-wildflower,Jack-in-the-Pulpit,beneficial,"Complementary native woodland plant that enjoys similar moist, shaded environments"
2154,wild-geranium,native-wildflower,Wild Bergamot,beneficial,Attracts beneficial pollinators and has natural pest-repelling properties
2154,wild-geranium,native-wildflower,Violets,beneficial,Ground-covering companion that shares habitat preferences and attracts beneficial insects
2154,wild-geranium,native-wildflower,Black Walnut,harmful,Produces juglone toxin that inhibits growth of many understory plants including wild geranium
2154,wild-geranium,native-wildflower,Autumn Olive,harmful,Invasive shrub that outcompetes native plants and alters soil chemistry
2154,wild-geranium,native-wildflower,Garlic Mustard,harmful,Aggressive invasive that releases chemicals inhibiting native plant germination and growth
2155,tall-thimbleweed,native-wildflower,Wild Bergamot,beneficial,Attracts beneficial pollinators and has similar moisture and soil requirements
2155,tall-thimbleweed,native-wildflower,Purple Coneflower,beneficial,Shares similar growing conditions and creates diverse habitat for native insects
2155,tall-thimbleweed,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and complements in prairie plantings
2155,tall-thimbleweed,native-wildflower,Wild Ginger,beneficial,Thrives in similar woodland conditions and provides ground cover
2155,tall-thimbleweed,native-wildflower,Columbine,beneficial,Compatible shade tolerance and attracts different pollinators for ecosystem diversity
2155,tall-thimbleweed,native-wildflower,Wild Lupine,beneficial,"Fixes nitrogen in soil, benefiting thimbleweed's nutrient uptake"
2155,tall-thimbleweed,native-wildflower,Ferns,beneficial,Create similar woodland microclimate and moisture retention
2155,tall-thimbleweed,native-wildflower,Jack-in-the-Pulpit,beneficial,Compatible woodland native with similar soil and light preferences
2155,tall-thimbleweed,native-wildflower,Black Walnut,harmful,Releases juglone toxin that inhibits growth of many understory plants
2155,tall-thimbleweed,native-wildflower,Invasive Garlic Mustard,harmful,Aggressive competitor that crowds out native wildflowers and alters soil chemistry
2155,tall-thimbleweed,native-wildflower,Norway Maple,harmful,Creates dense shade and shallow root system competes aggressively for moisture
2156,foxglove-beardtongue,native-wildflower,Purple Coneflower,beneficial,"Attracts beneficial insects and pollinators, similar growing conditions"
2156,foxglove-beardtongue,native-wildflower,Black-eyed Susan,beneficial,"Complementary bloom times, attracts predatory insects that control pests"
2156,foxglove-beardtongue,native-wildflower,Wild Bergamot,beneficial,"Attracts hummingbirds and butterflies, natural pest deterrent properties"
2156,foxglove-beardtongue,native-wildflower,Little Bluestem Grass,beneficial,"Provides structural support and wind protection, similar drought tolerance"
2156,foxglove-beardtongue,native-wildflower,Yarrow,beneficial,Attracts beneficial insects and improves soil health through deep roots
2156,foxglove-beardtongue,native-wildflower,Prairie Sage,beneficial,"Repels harmful insects with aromatic oils, thrives in similar conditions"
2156,foxglove-beardtongue,native-wildflower,Wild Columbine,beneficial,"Attracts hummingbirds and specialized pollinators, complementary root systems"
2156,foxglove-beardtongue,native-wildflower,Blanket Flower,beneficial,"Extended bloom period supports pollinators, similar water and sun requirements"
2156,foxglove-beardtongue,native-wildflower,Black Walnut,harmful,Produces juglone toxin that inhibits growth of sensitive plants
2156,foxglove-beardtongue,native-wildflower,Autumn Olive,harmful,Aggressive invasive shrub that outcompetes native plants for resources
2156,foxglove-beardtongue,native-wildflower,Crown Vetch,harmful,Invasive groundcover that smothers native wildflowers through aggressive spreading
2157,hairy-beardtongue,native-wildflower,Purple Prairie Clover,beneficial,Fixes nitrogen in soil and attracts complementary pollinators
2157,hairy-beardtongue,native-wildflower,Little Bluestem,beneficial,Provides structural support and shares similar water requirements
2157,hairy-beardtongue,native-wildflower,Black-eyed Susan,beneficial,Attracts beneficial insects and thrives in similar prairie conditions
2157,hairy-beardtongue,native-wildflower,Wild Bergamot,beneficial,Repels harmful insects and attracts native bees and butterflies
2157,hairy-beardtongue,native-wildflower,Yarrow,beneficial,Improves soil health and attracts predatory insects that control pests
2157,hairy-beardtongue,native-wildflower,Prairie Dropseed,beneficial,Provides natural mulch and complements root structure without competition
2157,hairy-beardtongue,native-wildflower,Leadplant,beneficial,Fixes nitrogen and creates favorable microclimate conditions
2157,hairy-beardtongue,native-wildflower,Butterfly Milkweed,beneficial,Attracts pollinators and both plants support native ecosystem biodiversity
2157,hairy-beardtongue,native-wildflower,Crown Vetch,harmful,Aggressive spreader that can outcompete and smother native wildflowers
2157,hairy-beardtongue,native-wildflower,Autumn Olive,harmful,Invasive shrub that creates dense shade and depletes soil nutrients
2157,hairy-beardtongue,native-wildflower,Purple Loosestrife,harmful,Highly invasive wetland plant that displaces native species
2158,great-blue-lobelia,native-wildflower,Wild Bergamot,beneficial,Shares similar moisture requirements and attracts beneficial pollinators like bees and butterflies
2158,great-blue-lobelia,native-wildflower,Cardinal Flower,beneficial,Both prefer moist soils and create stunning red-blue color combinations while attracting hummingbirds
2158,great-blue-lobelia,native-wildflower,New England Aster,beneficial,Extends blooming season into fall and provides habitat for beneficial insects
2158,great-blue-lobelia,native-wildflower,Joe Pye Weed,beneficial,Thrives in similar wet conditions and attracts butterflies while providing structural support
2158,great-blue-lobelia,native-wildflower,Swamp Milkweed,beneficial,Shares preference for moist soils and supports monarch butterflies and other pollinators
2158,great-blue-lobelia,native-wildflower,Wild Ginger,beneficial,Provides ground cover and retains soil moisture that Great Blue Lobelia requires
2158,great-blue-lobelia,native-wildflower,Ferns,beneficial,Create ideal understory conditions with consistent moisture and partial shade
2158,great-blue-lobelia,native-wildflower,Elderberry,beneficial,Provides natural windbreak and attracts beneficial insects while tolerating wet conditions
2158,great-blue-lobelia,native-wildflower,Black Walnut,harmful,Releases juglone toxin that inhibits growth and can kill sensitive plants like lobelia
2158,great-blue-lobelia,native-wildflower,Autumn Olive,harmful,Aggressive invasive shrub that outcompetes native plants for nutrients and space
2158,great-blue-lobelia,native-wildflower,Purple Loosestrife,harmful,Invasive wetland plant that aggressively displaces native species in moist habitats
2159,cutleaf-coneflower,native-wildflower,Purple Coneflower,beneficial,"Similar growing conditions and bloom times, attracts beneficial pollinators together"
2159,cutleaf-coneflower,native-wildflower,Black-eyed Susan,beneficial,"Complementary bloom periods, shared native habitat requirements and pollinator attraction"
2159,cutleaf-coneflower,native-wildflower,Wild Bergamot,beneficial,Attracts beneficial insects and provides natural pest control through aromatic compounds
2159,cutleaf-coneflower,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and creates natural prairie ecosystem partnership
2159,cutleaf-coneflower,native-wildflower,New England Aster,beneficial,"Extends pollinator season with late summer blooms, shares similar soil preferences"
2159,cutleaf-coneflower,native-wildflower,Prairie Dropseed,beneficial,Native grass companion that improves soil structure and provides winter interest
2159,cutleaf-coneflower,native-wildflower,Yarrow,beneficial,Attracts beneficial predatory insects and improves soil through deep taproot
2159,cutleaf-coneflower,native-wildflower,Switchgrass,beneficial,Creates natural windbreak and habitat diversity in prairie plantings
2159,cutleaf-coneflower,native-wildflower,Crown Vetch,harmful,Aggressive spreader that can outcompete and smother native wildflowers
2159,cutleaf-coneflower,native-wildflower,Tree of Heaven,harmful,Releases allelopathic chemicals that inhibit growth of native plants
2159,cutleaf-coneflower,native-wildflower,Purple Loosestrife,harmful,"Invasive species that monopolizes water and nutrients, crowding out natives"
2160,sweet-coneflower,native-wildflower,Black-Eyed Susan,beneficial,"Similar growing conditions and bloom times, creates attractive prairie-style display"
2160,sweet-coneflower,native-wildflower,Purple Coneflower,beneficial,"Complementary colors and shared pollinators, both attract beneficial insects"
2160,sweet-coneflower,native-wildflower,Little Bluestem Grass,beneficial,Native prairie grass provides structural contrast and shared habitat preferences
2160,sweet-coneflower,native-wildflower,Wild Bergamot,beneficial,"Attracts different pollinators and beneficial insects, similar soil requirements"
2160,sweet-coneflower,native-wildflower,Butterfly Milkweed,beneficial,"Creates pollinator habitat corridor, complementary orange and yellow colors"
2160,sweet-coneflower,native-wildflower,New England Aster,beneficial,"Extends bloom season into fall, shared native habitat and pollinators"
2160,sweet-coneflower,native-wildflower,Switchgrass,beneficial,"Native grass provides winter interest and wildlife habitat, won't compete for nutrients"
2160,sweet-coneflower,native-wildflower,Wild Columbine,beneficial,"Early spring bloomer extends season, attracts hummingbirds and native bees"
2160,sweet-coneflower,native-wildflower,Black Walnut,harmful,Produces juglone which is toxic to many wildflowers including coneflowers
2160,sweet-coneflower,native-wildflower,Tall Fescue,harmful,Aggressive non-native grass outcompetes native wildflowers for resources
2160,sweet-coneflower,native-wildflower,Crown Vetch,harmful,Invasive legume forms dense mats that smother native wildflowers
2161,brown-eyed-susan,native-wildflower,Purple Coneflower,beneficial,"Similar growing conditions, attracts beneficial pollinators, extends bloom season"
2161,brown-eyed-susan,native-wildflower,Black-Eyed Susan,beneficial,"Complementary bloom times, similar soil and water needs, creates natural wildflower meadow"
2161,brown-eyed-susan,native-wildflower,Wild Bergamot,beneficial,"Attracts butterflies and bees, repels pests, thrives in similar prairie conditions"
2161,brown-eyed-susan,native-wildflower,New England Aster,beneficial,"Provides late season blooms, supports monarch butterflies, similar drought tolerance"
2161,brown-eyed-susan,native-wildflower,Little Bluestem Grass,beneficial,"Natural prairie companion, provides structural support, enhances wildlife habitat"
2161,brown-eyed-susan,native-wildflower,Goldenrod,beneficial,"Blooms complement each other, attracts beneficial insects, both native prairie plants"
2161,brown-eyed-susan,native-wildflower,Joe Pye Weed,beneficial,"Attracts butterflies and native bees, provides height variation, thrives in similar conditions"
2161,brown-eyed-susan,native-wildflower,Yarrow,beneficial,"Attracts beneficial predatory insects, improves soil health, complementary bloom structure"
2161,brown-eyed-susan,native-wildflower,Crown Vetch,harmful,Aggressive spreader that can outcompete and smother native wildflowers
2161,brown-eyed-susan,native-wildflower,Tree of Heaven,harmful,Releases allelopathic chemicals that inhibit growth of native plants
2161,brown-eyed-susan,native-wildflower,Autumn Olive,harmful,Creates dense shade that blocks sunlight needed by sun-loving Brown-Eyed Susan
2162,gray-headed-coneflower,native-wildflower,Purple Coneflower,beneficial,"Similar growing requirements and bloom times, attracts beneficial pollinators"
2162,gray-headed-coneflower,native-wildflower,Black-Eyed Susan,beneficial,"Complementary bloom periods, shared native habitat preferences, attracts butterflies"
2162,gray-headed-coneflower,native-wildflower,Wild Bergamot,beneficial,"Natural pest deterrent properties, attracts beneficial insects and hummingbirds"
2162,gray-headed-coneflower,native-wildflower,Little Bluestem Grass,beneficial,"Provides structural support and winter interest, shares drought tolerance"
2162,gray-headed-coneflower,native-wildflower,New England Aster,beneficial,"Extends pollinator season into fall, similar soil and moisture needs"
2162,gray-headed-coneflower,native-wildflower,Prairie Dropseed,beneficial,"Creates natural prairie ecosystem, improves soil structure and drainage"
2162,gray-headed-coneflower,native-wildflower,Wild Quinine,beneficial,"Compatible native partner, provides different bloom texture and height variation"
2162,gray-headed-coneflower,native-wildflower,Switchgrass,beneficial,"Offers wind protection and structural support, enhances prairie aesthetic"
2162,gray-headed-coneflower,native-wildflower,Crown Vetch,harmful,Aggressive spreader that can outcompete and smother native wildflowers
2162,gray-headed-coneflower,native-wildflower,Autumn Olive,harmful,Invasive shrub that creates dense shade and depletes soil nutrients
2162,gray-headed-coneflower,native-wildflower,Purple Loosestrife,harmful,Highly invasive wetland plant that disrupts native plant communities
2163,mexican-hat,native-wildflower,Purple Coneflower,beneficial,Attracts beneficial pollinators and has similar growing requirements
2163,mexican-hat,native-wildflower,Black-eyed Susan,beneficial,"Shares similar soil and water needs, creates attractive prairie-style display"
2163,mexican-hat,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and mimics natural prairie ecosystem
2163,mexican-hat,native-wildflower,Blanket Flower,beneficial,Both are drought-tolerant natives that attract butterflies and beneficial insects
2163,mexican-hat,native-wildflower,Wild Bergamot,beneficial,Attracts pollinators while repelling harmful insects with aromatic oils
2163,mexican-hat,native-wildflower,Prairie Sage,beneficial,Repels deer and rabbits while tolerating similar dry conditions
2163,mexican-hat,native-wildflower,Yarrow,beneficial,Attracts beneficial insects and improves soil health through deep roots
2163,mexican-hat,native-wildflower,Switchgrass,beneficial,Provides wind protection and natural prairie companion
2163,mexican-hat,native-wildflower,Tall Fescue,harmful,Aggressive root system competes heavily for water and nutrients
2163,mexican-hat,native-wildflower,Tree of Heaven,harmful,Produces allelopathic chemicals that inhibit growth of native wildflowers
2163,mexican-hat,native-wildflower,Autumn Olive,harmful,"Creates dense shade and depletes soil nutrients, crowding out native plants"
2164,white-wild-indigo,native-wildflower,Purple Prairie Clover,beneficial,Both are nitrogen-fixing legumes that support similar soil conditions and attract beneficial pollinators
2164,white-wild-indigo,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and creates beneficial microclimate while sharing similar prairie habitat requirements
2164,white-wild-indigo,native-wildflower,Purple Coneflower,beneficial,"Attracts beneficial insects and pollinators that also visit Wild Indigo, extending bloom season"
2164,white-wild-indigo,native-wildflower,Wild Bergamot,beneficial,Attracts beneficial insects including native bees that pollinate both plants effectively
2164,white-wild-indigo,native-wildflower,Black-eyed Susan,beneficial,Complements bloom timing and attracts diverse pollinators while tolerating similar soil conditions
2164,white-wild-indigo,native-wildflower,Nodding Onion,beneficial,Natural pest deterrent that helps protect Wild Indigo from aphids and other soft-bodied insects
2164,white-wild-indigo,native-wildflower,Wild Lupine,beneficial,Another nitrogen-fixing legume that shares similar soil preferences and supports specialized butterfly larvae
2164,white-wild-indigo,native-wildflower,Switchgrass,beneficial,Provides wind protection and structural diversity while sharing native prairie ecosystem requirements
2164,white-wild-indigo,native-wildflower,Tree of Heaven,harmful,Aggressive allelopathic tree that releases chemicals inhibiting growth of native plants including Wild Indigo
2164,white-wild-indigo,native-wildflower,Crown Vetch,harmful,Invasive nitrogen-fixing legume that outcompetes native Wild Indigo for resources and habitat
2164,white-wild-indigo,native-wildflower,Autumn Olive,harmful,Invasive nitrogen-fixing shrub that creates dense shade and outcompetes native prairie plants
2164,white-wild-indigo,native-wildflower,Reed Canary Grass,harmful,Aggressive invasive grass that forms dense monocultures and crowds out native wildflowers
2165,yellow-wild-indigo,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and creates natural prairie habitat conditions
2165,yellow-wild-indigo,native-wildflower,Purple Coneflower,beneficial,Attracts beneficial pollinators and both thrive in similar prairie conditions
2165,yellow-wild-indigo,native-wildflower,Wild Bergamot,beneficial,Shares similar soil preferences and attracts complementary beneficial insects
2165,yellow-wild-indigo,native-wildflower,Black-Eyed Susan,beneficial,"Compatible prairie native that blooms at different times, extending pollinator season"
2165,yellow-wild-indigo,native-wildflower,Wild Lupine,beneficial,Both are nitrogen-fixing legumes that can share beneficial root bacteria
2165,yellow-wild-indigo,native-wildflower,Prairie Dropseed,beneficial,Deep-rooted grass that improves soil structure without competing for nutrients
2165,yellow-wild-indigo,native-wildflower,Goldenrod,beneficial,Attracts beneficial predatory insects that control pests on indigo
2165,yellow-wild-indigo,native-wildflower,New England Aster,beneficial,Late-season bloomer that extends habitat value and shares soil preferences
2165,yellow-wild-indigo,native-wildflower,Kentucky Bluegrass,harmful,Aggressive non-native grass that competes heavily for water and nutrients
2165,yellow-wild-indigo,native-wildflower,Crown Vetch,harmful,Invasive legume that can overwhelm and outcompete native wildflowers
2165,yellow-wild-indigo,native-wildflower,Autumn Olive,harmful,Allelopathic shrub that releases chemicals inhibiting native plant growth
2166,obedient-plant,native-wildflower,Purple Coneflower,beneficial,"Shares similar soil and moisture requirements, attracts beneficial pollinators"
2166,obedient-plant,native-wildflower,Wild Bergamot,beneficial,"Complementary blooming periods, both attract native bees and butterflies"
2166,obedient-plant,native-wildflower,Black-eyed Susan,beneficial,"Similar growing conditions, creates diverse habitat for beneficial insects"
2166,obedient-plant,native-wildflower,New England Aster,beneficial,"Provides late-season blooms when obedient plant finishes, supports migrating monarchs"
2166,obedient-plant,native-wildflower,Cardinal Flower,beneficial,"Thrives in similar moist conditions, attracts hummingbirds"
2166,obedient-plant,native-wildflower,Joe Pye Weed,beneficial,"Compatible moisture needs, creates tall backdrop and butterfly habitat"
2166,obedient-plant,native-wildflower,Swamp Milkweed,beneficial,"Enjoys similar wet conditions, supports monarch butterflies"
2166,obedient-plant,native-wildflower,Blue Flag Iris,beneficial,"Complementary root systems, both tolerate wet soils"
2166,obedient-plant,native-wildflower,Black Walnut,harmful,Releases juglone toxin that inhibits growth of sensitive plants
2166,obedient-plant,native-wildflower,Mint,harmful,Extremely aggressive spreader that can outcompete and overwhelm obedient plant
2166,obedient-plant,native-wildflower,Crown Vetch,harmful,"Invasive groundcover that forms dense mats, crowding out native wildflowers"
2167,sundrops,native-wildflower,Purple Coneflower,beneficial,Attracts beneficial pollinators and has similar sun and soil requirements
2167,sundrops,native-wildflower,Black-eyed Susan,beneficial,Complementary blooming periods and attracts beneficial insects while deterring pests
2167,sundrops,native-wildflower,Wild Bergamot,beneficial,Natural pest deterrent that repels ants and rodents while attracting pollinators
2167,sundrops,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and creates beneficial microclimate without competing for nutrients
2167,sundrops,native-wildflower,Yarrow,beneficial,Improves soil health and attracts beneficial predatory insects that control pests
2167,sundrops,native-wildflower,Wild Lupine,beneficial,"Fixes nitrogen in soil, improving nutrient availability for sundrops"
2167,sundrops,native-wildflower,Butterfly Weed,beneficial,Attracts beneficial pollinators and has complementary root depth reducing competition
2167,sundrops,native-wildflower,Wild Ginger,beneficial,Provides ground cover and pest deterrent properties without competing for light
2167,sundrops,native-wildflower,Tree of Heaven,harmful,Produces allelopathic chemicals that inhibit growth of native wildflowers
2167,sundrops,native-wildflower,Crown Vetch,harmful,Aggressive spreader that outcompetes native plants for space and nutrients
2167,sundrops,native-wildflower,Purple Loosestrife,harmful,Invasive species that crowds out native wildflowers and alters soil conditions
2168,trout-lily,native-wildflower,Wild Ginger,beneficial,"Similar shade and moisture requirements, blooms after trout lily foliage dies back"
2168,trout-lily,native-wildflower,Bloodroot,beneficial,Compatible spring ephemeral with similar growing conditions and bloom timing
2168,trout-lily,native-wildflower,Mayapple,beneficial,"Provides summer shade cover after trout lily goes dormant, similar soil preferences"
2168,trout-lily,native-wildflower,Jack-in-the-Pulpit,beneficial,"Thrives in same moist, shaded woodland conditions without competition"
2168,trout-lily,native-wildflower,Wild Columbine,beneficial,Attracts beneficial pollinators and shares similar partial shade requirements
2168,trout-lily,native-wildflower,Hepatica,beneficial,Early spring bloomer with compatible root systems and moisture needs
2168,trout-lily,native-wildflower,Ferns,beneficial,Provide natural woodland understory conditions and don't compete during active growth
2168,trout-lily,native-wildflower,Virginia Bluebells,beneficial,Similar spring ephemeral habit with complementary bloom times and soil needs
2168,trout-lily,native-wildflower,Black Walnut,harmful,Produces juglone which is toxic to many wildflowers including trout lily
2168,trout-lily,native-wildflower,Invasive Garlic Mustard,harmful,Allelopathic compounds inhibit native wildflower germination and growth
2168,trout-lily,native-wildflower,Dense Turf Grass,harmful,"Competes aggressively for moisture and nutrients, prevents natural leaf litter accumulation"
2168,trout-lily,native-wildflower,Norway Maple,harmful,"Creates dense shade and shallow root competition, suppresses native understory plants"
2169,spring-beauty,native-wildflower,Wild Ginger,beneficial,"Shares similar shade and moisture requirements, provides ground cover companion"
2169,spring-beauty,native-wildflower,Bloodroot,beneficial,Compatible spring ephemeral with similar growing conditions and bloom timing
